Sales,Quantity,Discount,Profit,Order Date,Month
146.73,3,0.0,2.9346,2015-02-06,2
29.9,5,0.0,13.455,2015-02-06,2
276.784,2,0.2,89.9548,2016-09-10,9
93.032,2,0.8,-251.1864,2016-09-26,9
454.965,5,0.3,-136.4895,2016-09-26,9
246.168,3,0.2,21.5397,2015-12-15,12
295.4,5,0.2,-62.7725,2016-09-17,9
348.56,8,0.0,104.568,2017-10-13,10
15.552,3,0.2,5.4432,2015-06-28,6
482.94,6,0.5,-376.6932,2015-06-28,6
299.98,2,0.0,83.9944,2015-06-01,6
403.68,6,0.0,181.656,2015-06-01,6
41.9,2,0.0,11.732,2015-06-01,6
28.91,7,0.0,13.2986,2015-06-01,6
32.4,5,0.0,15.552,2014-04-12,4
369.544,7,0.2,27.7158,2017-10-12,10
10.368,2,0.2,3.7584,2017-10-12,10
791.88,3,0.2,128.6805,2017-10-12,10
23.64,3,0.2,5.319,2015-11-07,11
84.784,2,0.2,-16.9568,2015-11-07,11
64.96,5,0.6,-84.448,2015-11-07,11
32.06,10,0.8,-51.296,2015-11-07,11
177.648,2,0.2,-28.8678,2015-11-07,11
287.91,3,0.4,33.5895,2015-11-07,11
22.368,2,0.2,1.6776,2015-05-25,5
32.368,7,0.2,11.7334,2015-05-25,5
207.984,2,0.2,36.3972,2015-05-25,5
36.4,5,0.0,17.472,2014-10-13,10
22.96,2,0.0,4.3624,2014-10-13,10
315.2,4,0.0,6.304,2014-10-13,10
15.18,3,0.0,7.1346,2014-10-13,10
623.96,5,0.2,38.9975,2016-02-07,2
429.6,2,0.4,-93.08,2017-01-19,1
31.968,2,0.2,6.3936,2017-01-19,1
887.271,3,0.3,-63.3765,2017-01-19,1
21.696,4,0.2,7.0512,2017-01-19,1
22.05,7,0.0,10.584,2016-06-06,6
99.9,5,0.0,46.953,2016-06-06,6
90.86,7,0.0,26.3494,2017-03-18,3
7.78,1,0.0,3.501,2017-11-24,11
78.759,9,0.7,-57.7566,2016-11-26,11
9.552,3,0.6,-3.8208,2016-08-18,8
5.344,4,0.6,-2.1376,2016-08-18,8
8.28,2,0.0,3.4776,2015-11-28,11
50.136,3,0.2,-11.2806,2017-05-25,5
88.074,7,0.7,-58.716,2017-09-04,9
301.47,3,0.5,-241.176,2016-03-24,3
18.656,2,0.2,1.6324,2016-03-24,3
27.46,2,0.0,9.8856,2017-05-28,5
125.13,3,0.0,36.2877,2017-05-28,5
555.96,5,0.2,41.697,2015-08-31,8
129.552,3,0.2,-22.6716,2016-04-12,4
51.984,1,0.2,-5.1984,2016-04-12,4
10.272,3,0.2,3.4668,2016-04-12,4
18.336,2,0.7,-12.224,2014-02-02,2
180.96,5,0.2,13.572,2014-02-02,2
475.944,7,0.2,95.1888,2014-09-02,9
159.98,2,0.0,47.994,2017-09-30,9
43.6,4,0.0,12.208,2016-09-05,9
8.288,2,0.2,3.0044,2017-05-20,5
1123.128,9,0.2,70.1955,2017-05-20,5
64.9,5,0.0,18.821,2017-05-20,5
2.808,3,0.8,-4.4928,2015-09-20,9
99.98,2,0.0,42.9914,2016-01-23,1
8.04,6,0.0,2.7336,2016-01-23,1
1564.29,13,0.0,406.7154,2016-01-23,1
138.56,4,0.0,66.5088,2014-06-01,6
65.52,5,0.1,12.376,2014-06-01,6
14.576,2,0.2,2.3686,2015-09-24,9
23.2,2,0.2,1.45,2015-09-24,9
16.464,7,0.2,1.8522,2015-09-24,9
19.312,2,0.2,3.1382,2016-08-01,8
40.08,6,0.0,19.2384,2014-01-23,1
101.96,2,0.0,27.5292,2014-08-04,8
259.74,13,0.0,124.6752,2014-08-04,8
255.42,9,0.0,104.7222,2014-08-04,8
4.338,3,0.7,-3.0366,2016-08-09,8
11.88,5,0.7,-7.92,2016-08-09,8
405.86,7,0.0,32.4688,2016-12-08,12
680.01,3,0.0,176.8026,2016-12-08,12
2.376,3,0.2,0.7425,2015-06-08,6
143.128,2,0.8,-393.602,2015-06-08,6
4476.8,4,0.2,503.64,2016-06-24,6
104.85,1,0.0,50.328,2016-06-24,6
241.44,3,0.0,72.432,2016-06-24,6
319.76,14,0.0,147.0896,2016-03-15,3
45.68,2,0.0,21.0128,2016-03-15,3
31.96,2,0.0,1.598,2016-12-01,12
47.9,1,0.0,22.992,2016-12-01,12
1112.94,3,0.0,222.588,2016-12-01,12
22.92,3,0.0,11.2308,2016-12-01,12
71.976,3,0.2,8.997,2017-06-12,6
19.44,3,0.0,9.3312,2017-06-12,6
31.086,3,0.7,-20.724,2016-03-19,3
13.98,2,0.0,3.9144,2016-11-14,11
23.65,1,0.0,6.149,2016-11-14,11
707.88,3,0.2,44.2425,2017-08-07,8
11.952,3,0.2,4.1832,2017-08-07,8
31.128,3,0.2,11.673,2017-08-07,8
55.76,4,0.0,7.8064,2017-08-07,8
24.56,2,0.0,11.5432,2017-08-07,8
51.75,1,0.0,15.525,2017-08-07,8
207.184,1,0.2,25.898,2017-08-07,8
1473.1,5,0.0,412.468,2017-08-07,8
3.488,2,0.2,-0.6976,2015-08-21,8
21.728,4,0.2,3.8024,2015-08-21,8
663.072,6,0.2,-165.768,2015-08-21,8
99.588,2,0.7,-82.99,2015-08-21,8
49.568,2,0.2,15.49,2015-08-21,8
29.372,7,0.8,-46.9952,2015-11-02,11
344.704,2,0.2,38.7792,2015-11-02,11
47.992,7,0.2,3.5994,2014-11-30,11
102.24,4,0.2,-16.614,2014-11-30,11
39.96,2,0.0,19.1808,2014-05-10,5
1432.0,5,0.2,125.3,2014-05-10,5
41.04,6,0.0,11.0808,2014-05-10,5
256.784,1,0.2,32.098,2014-05-10,5
120.98,1,0.0,12.098,2016-10-17,10
315.98,1,0.0,148.5106,2016-10-17,10
28.752,3,0.2,10.0632,2016-10-30,10
114.95,5,0.0,32.186,2016-10-30,10
23.04,8,0.0,6.912,2016-12-01,12
15.48,3,0.0,4.4892,2016-04-21,4
51.84,8,0.0,24.8832,2016-04-21,4
39.816,3,0.2,7.4655,2017-08-03,8
16.06,1,0.0,4.1756,2017-08-03,8
7.28,1,0.0,3.4944,2017-12-11,12
5.4,3,0.0,2.592,2017-12-11,12
19.44,3,0.0,9.3312,2015-03-14,3
39.88,2,0.0,11.1664,2014-12-08,12
79.44,3,0.0,28.5984,2014-12-08,12
20.664,7,0.2,6.9741,2017-09-30,9
32.4,5,0.0,15.552,2016-11-21,11
13.762,1,0.8,-24.7716,2017-11-24,11
15.28,2,0.0,7.4872,2017-11-14,11
44.688,7,0.2,3.3516,2015-08-16,8
301.47,3,0.5,-204.9996,2015-08-16,8
11.07,3,0.0,5.2029,2017-10-13,10
1504.52,4,0.0,346.0396,2017-10-13,10
25.92,4,0.0,12.4416,2017-10-13,10
7.536,6,0.8,-13.188,2017-11-04,11
1.408,2,0.8,-2.3232,2017-11-04,11
4.144,4,0.8,-6.4232,2017-11-04,11
52.752,3,0.2,-12.5286,2017-11-04,11
381.36,7,0.0,106.7808,2017-03-19,3
6.72,4,0.0,3.36,2014-11-03,11
15.192,3,0.2,5.5071,2017-07-23,7
58.32,9,0.0,27.9936,2017-07-23,7
946.764,6,0.7,-694.2936,2014-12-27,12
94.68,9,0.0,31.2444,2016-09-02,9
23.67,3,0.0,0.9468,2016-09-02,9
1091.168,4,0.2,68.198,2016-09-02,9
18.69,7,0.0,5.2332,2016-09-02,9
568.728,3,0.2,28.4364,2016-09-02,9
7.312,1,0.2,2.5592,2016-09-02,9
147.568,2,0.2,-3.6892,2017-02-11,2
56.784,7,0.2,20.5842,2017-10-27,10
5.607,3,0.7,-3.9249,2017-10-27,10
6.576,3,0.2,0.5754,2017-10-27,10
14.304,6,0.2,4.6488,2014-07-09,7
119.833,1,0.15,7.049,2014-07-09,7
5.56,2,0.0,2.224,2014-07-09,7
32.4,5,0.0,15.552,2014-07-09,7
9.84,3,0.0,2.8536,2017-05-22,5
2.78,1,0.0,0.7228,2017-05-22,5
3.64,1,0.2,1.365,2016-11-10,11
881.93,7,0.0,220.4825,2016-11-10,11
115.84,8,0.0,54.4448,2016-12-02,12
107.648,2,0.2,33.64,2017-03-02,3
199.95,5,0.0,63.984,2017-09-23,9
12.96,2,0.0,6.2208,2017-09-23,9
60.89,1,0.0,15.2225,2014-02-11,2
14.94,3,0.0,6.8724,2014-02-11,2
9.64,2,0.0,4.4344,2014-02-11,2
332.94,3,0.0,53.2704,2014-02-11,2
51.9,3,0.0,24.393,2014-02-11,2
64.96,2,0.0,2.5984,2014-02-11,2
25.5,3,0.0,6.63,2017-11-11,11
215.976,3,0.2,-2.6997,2017-09-02,9
389.97,3,0.0,35.0973,2015-10-09,10
269.91,5,0.1,53.982,2015-10-09,10
11.673,3,0.7,-7.782,2017-11-24,11
64.848,7,0.2,24.318,2017-11-24,11
14.56,2,0.0,5.5328,2014-02-08,2
102.582,1,0.1,6.8388,2015-09-25,9
20.04,3,0.0,9.6192,2015-09-25,9
32.088,7,0.2,11.2308,2017-08-21,8
4305.552,6,0.2,1453.1238,2017-08-21,8
10.02,3,0.0,4.4088,2016-05-12,5
631.96,4,0.0,303.3408,2016-05-12,5
1577.94,3,0.0,757.4112,2017-09-02,9
255.85,7,0.0,112.574,2014-10-10,10
184.704,6,0.2,13.8528,2016-05-26,5
47.92,2,0.2,11.98,2016-05-26,5
15.936,4,0.2,5.1792,2017-12-01,12
8.001,7,0.7,-5.6007,2017-12-01,12
398.972,2,0.3,-28.498,2017-12-01,12
163.88,2,0.0,40.97,2016-09-20,9
67.9,5,0.0,20.37,2017-09-11,9
72.224,4,0.2,25.2784,2016-12-30,12
11.696,2,0.2,3.9474,2017-09-02,9
392.94,3,0.0,43.2234,2014-11-18,11
18.176,1,0.2,4.7712,2015-11-21,11
6.888,3,0.8,-11.0208,2017-06-19,6
457.485,3,0.3,-84.9615,2017-06-19,6
1079.316,6,0.3,-15.4188,2017-11-30,11
48.91,1,0.0,22.9877,2014-04-23,4
9.84,3,0.0,2.8536,2014-09-23,9
34.5,3,0.0,15.525,2014-09-23,9
0.556,1,0.8,-0.9452,2017-03-02,3
43.8,6,0.0,20.586,2017-11-17,11
13.872,3,0.2,5.0286,2017-05-28,5
115.96,4,0.5,-64.9376,2017-05-28,5
41.424,2,0.2,8.2848,2015-04-18,4
244.768,4,0.2,24.4768,2015-04-18,4
74.352,3,0.2,6.5058,2015-04-18,4
4.312,2,0.8,-6.8992,2015-04-18,4
56.686,1,0.3,-20.245,2015-04-18,4
97.968,2,0.2,6.123,2015-04-18,4
7.872,3,0.2,0.8856,2015-04-18,4
15.552,3,0.2,5.4432,2015-04-18,4
1.476,1,0.8,-2.2878,2015-04-18,4
8.4,5,0.0,2.184,2015-09-19,9
6.56,2,0.0,1.9024,2014-03-25,3
14.88,2,0.0,3.72,2014-03-25,3
45.48,4,0.0,15.918,2014-03-25,3
25.44,6,0.0,9.9216,2014-03-25,3
146.688,8,0.2,45.84,2016-08-26,8
4.928,2,0.2,1.7248,2017-03-06,3
63.488,4,0.2,4.7616,2017-03-06,3
418.32,7,0.0,117.1296,2015-11-11,11
123.858,2,0.1,46.7908,2015-11-11,11
118.782,3,0.4,-27.7158,2016-04-05,4
769.184,4,0.2,-163.4516,2016-04-05,4
47.904,1,0.2,-2.994,2017-02-21,2
13.36,2,0.0,6.4128,2017-07-20,7
163.764,2,0.1,25.4744,2017-07-20,7
183.92,4,0.0,31.2664,2017-07-20,7
11.376,3,0.6,-5.688,2016-11-04,11
66.112,4,0.6,-84.2928,2016-11-04,11
211.04,8,0.0,97.0784,2017-09-23,9
594.816,2,0.2,59.4816,2017-09-23,9
72.96,3,0.2,23.712,2017-09-23,9
80.96,4,0.0,34.8128,2017-09-07,9
455.712,2,0.2,34.1784,2017-09-07,9
25.98,1,0.0,7.2744,2017-09-07,9
45.28,4,0.0,15.3952,2015-11-28,11
15.56,2,0.0,7.3132,2015-11-12,11
859.2,3,0.2,75.18,2016-09-29,9
195.68,4,0.0,50.8768,2017-09-11,9
14.2,4,0.0,6.674,2017-09-11,9
314.352,3,0.2,-15.7176,2017-05-01,5
4.608,2,0.2,1.4976,2017-05-01,5
17.9,5,0.0,8.771,2017-09-16,9
2.992,1,0.2,1.122,2014-10-19,10
20.064,6,0.2,7.0224,2014-10-19,10
146.73,3,0.0,68.9631,2014-10-19,10
18.75,5,0.0,9.0,2014-10-19,10
117.576,3,0.2,11.7576,2014-10-19,10
51.184,7,0.2,19.194,2016-03-13,3
455.97,5,0.4,-106.393,2017-02-17,2
5.715,5,0.7,-4.7625,2017-02-17,2
57.594,1,0.4,-11.5188,2017-02-17,2
30.144,2,0.2,8.2896,2017-02-17,2
899.43,5,0.3,-12.849,2017-02-17,2
842.72,8,0.0,202.2528,2016-12-22,12
41.96,2,0.0,10.9096,2016-12-22,12
13.216,4,0.2,4.4604,2016-09-23,9
184.752,3,0.2,-20.7846,2016-09-23,9
520.464,2,0.3,-14.8704,2017-09-24,9
11.424,3,0.2,3.7128,2017-09-24,9
19.44,3,0.0,9.3312,2015-12-01,12
3.64,2,0.0,1.0192,2015-12-01,12
18.54,2,0.0,8.7138,2015-12-01,12
43.12,5,0.2,15.092,2016-01-25,1
313.722,3,0.4,-99.3453,2016-01-25,1
45.98,1,0.0,7.8166,2016-01-25,1
428.68,7,0.0,0.0,2016-01-25,1
30.576,6,0.2,10.3194,2017-03-21,3
13.02,7,0.0,0.3906,2017-03-21,3
22.14,3,0.0,6.4206,2017-03-21,3
359.32,4,0.0,7.1864,2017-03-21,3
11.56,2,0.0,5.6644,2014-08-22,8
68.48,2,0.2,25.68,2014-06-08,6
1676.88,6,0.0,83.844,2014-06-08,6
37.94,2,0.0,18.2112,2016-04-07,4
272.97,3,0.0,43.6752,2017-11-07,11
41.568,4,0.2,-4.1568,2015-05-29,5
317.058,3,0.3,-86.0586,2015-05-29,5
8.04,5,0.2,2.9145,2015-05-29,5
419.944,7,0.2,52.493,2017-05-07,5
61.38,6,0.0,15.9588,2016-06-05,6
50.0,2,0.0,10.5,2015-12-14,12
31.8,3,0.0,13.674,2017-12-25,12
32.56,2,0.0,8.4656,2017-12-17,12
7.072,2,0.2,2.3868,2016-05-10,5
45.528,3,0.2,15.9348,2014-12-23,12
64.784,1,0.2,6.4784,2014-12-23,12
424.272,2,0.2,-10.6068,2014-12-23,12
1.344,1,0.2,0.504,2014-12-23,12
83.92,5,0.2,-1.049,2014-12-23,12
25.92,4,0.0,12.4416,2017-08-11,8
120.576,8,0.2,33.1584,2017-08-27,8
79.92,4,0.0,37.5624,2017-01-19,1
12.28,1,0.0,5.7716,2017-01-19,1
542.94,3,0.0,152.0232,2017-01-19,1
2.04,1,0.0,0.9588,2017-01-19,1
228.92,5,0.2,14.3075,2015-06-19,6
7.992,1,0.2,2.5974,2017-03-13,3
582.336,8,0.2,-29.1168,2015-10-25,10
629.95,5,0.0,157.4875,2014-09-20,9
631.782,2,0.1,140.396,2014-09-20,9
801.568,2,0.2,-10.0196,2014-09-20,9
75.18,6,0.0,35.3346,2014-09-20,9
30.98,1,0.0,8.0548,2014-09-20,9
1349.91,9,0.0,661.4559,2014-09-20,9
14.112,6,0.2,1.2348,2016-11-11,11
31.12,4,0.0,14.6264,2015-09-16,9
4.272,2,0.2,0.9612,2014-06-24,6
209.148,2,0.4,-66.2302,2016-08-12,8
1591.02,6,0.0,286.3836,2016-08-12,8
7.92,5,0.2,1.683,2017-04-13,4
574.91,2,0.3,156.047,2014-03-14,3
8.448,2,0.2,2.64,2014-03-14,3
1071.0,9,0.0,171.36,2017-09-22,9
12.07,1,0.0,3.9831,2017-09-22,9
3.273,1,0.7,-2.5093,2017-12-10,12
87.92,5,0.2,15.386,2017-12-10,12
104.696,1,0.2,6.5435,2016-03-10,3
2803.92,5,0.2,0.0,2015-01-27,1
6.816,2,0.8,-11.5872,2016-09-26,9
249.584,2,0.2,15.599,2015-10-18,10
17.94,3,0.0,8.7906,2015-10-18,10
10.11,3,0.0,3.2352,2015-10-18,10
10.368,2,0.2,3.6288,2014-10-27,10
11.952,3,0.2,4.0338,2014-10-27,10
15.224,2,0.8,-38.8212,2017-10-02,10
21.984,6,0.8,-56.0592,2017-10-02,10
604.752,6,0.2,60.4752,2014-07-23,7
40.7,5,0.0,11.803,2014-07-23,7
302.376,3,0.2,37.797,2014-07-23,7
45.0,3,0.0,4.95,2014-07-23,7
3785.292,6,0.1,420.588,2014-09-12,9
35.4,5,0.0,13.452,2016-09-15,9
199.9,5,0.0,39.98,2014-11-27,11
1212.96,8,0.3,-69.312,2014-05-11,5
1099.96,5,0.2,82.497,2015-08-28,8
103.481,1,0.3,-16.2613,2015-08-28,8
5.904,2,0.2,1.9926,2015-06-19,6
30.08,2,0.2,-5.264,2015-08-17,8
36.288,7,0.2,12.7008,2015-08-17,8
10.272,3,0.2,1.1556,2015-08-17,8
252.8,4,0.2,-31.6,2015-08-17,8
2.946,2,0.7,-2.0622,2015-09-25,9
12.96,2,0.0,6.2208,2017-05-26,5
285.576,4,0.4,-57.1152,2017-07-31,7
22.24,2,0.2,2.502,2014-10-12,10
14.62,2,0.0,6.7252,2014-05-25,5
48.36,5,0.2,6.045,2014-12-29,12
16.256,2,0.2,1.2192,2017-04-07,4
219.184,2,0.2,19.1786,2017-04-07,4
95.84,4,0.2,34.742,2015-03-01,3
12.39,3,0.0,5.6994,2015-05-29,5
35.88,6,0.0,16.146,2016-09-22,9
477.3,5,0.0,138.417,2017-05-27,5
12.32,4,0.0,5.9136,2016-09-17,9
8.608,2,0.2,3.0128,2014-09-08,9
136.26,9,0.0,5.4504,2017-06-03,6
186.15,3,0.0,55.845,2015-09-28,9
81.792,6,0.2,26.5824,2015-09-28,9
47.19,3,0.0,13.6851,2015-09-28,9
36.784,2,0.2,-8.2764,2015-09-28,9
91.475,1,0.5,-1.8295,2016-06-16,6
27.192,3,0.2,0.3399,2017-05-27,5
12.06,5,0.7,-10.05,2017-05-27,5
144.6,3,0.0,41.934,2014-10-09,10
15.992,1,0.2,-2.9985,2014-10-09,10
34.44,3,0.0,17.22,2014-11-17,11
321.552,6,0.2,20.097,2014-10-19,10
701.96,2,0.0,168.4704,2017-11-25,11
19.456,4,0.2,3.4048,2014-02-27,2
17.28,6,0.0,7.9488,2014-12-21,12
31.96,2,0.0,1.598,2016-11-19,11
164.688,6,0.2,55.5822,2017-11-05,11
166.5,2,0.4,-66.6,2017-11-05,11
12.96,2,0.0,6.2208,2017-11-05,11
110.96,2,0.0,53.2608,2017-11-05,11
99.98,2,0.0,3.9992,2017-11-05,11
11.424,1,0.2,3.7128,2017-11-05,11
128.124,2,0.1,24.2012,2017-11-05,11
101.4,5,0.0,38.532,2017-11-05,11
5.904,2,0.2,1.9926,2015-05-31,5
173.488,7,0.2,54.215,2015-05-31,5
51.56,2,0.6,-61.872,2015-05-31,5
3.564,3,0.8,-6.237,2015-05-31,5
13.16,5,0.2,4.1125,2014-09-07,9
3.828,3,0.8,-6.5076,2014-09-07,9
304.99,5,0.8,-533.7325,2014-09-07,9
18.16,2,0.2,1.816,2017-11-06,11
319.984,2,0.2,91.9954,2015-06-20,6
19.68,6,0.0,6.4944,2014-07-22,7
781.864,10,0.32,-137.976,2016-12-02,12
30.816,9,0.2,9.63,2016-12-02,12
673.344,3,0.3,-76.9536,2017-10-12,10
6.54,3,0.0,2.1582,2017-12-11,12
572.8,2,0.2,50.12,2015-10-01,10
197.05,7,0.0,59.115,2016-08-05,8
2022.272,8,0.2,682.5168,2017-01-03,1
9.12,3,0.0,3.1008,2017-01-03,1
38.16,9,0.0,19.08,2017-11-07,11
1592.85,7,0.0,350.427,2016-01-03,1
11.88,2,0.0,5.346,2016-01-03,1
120.0,6,0.0,46.8,2016-05-12,5
8.67,1,0.0,2.3409,2016-05-12,5
4.41,1,0.0,2.0286,2017-11-05,11
167.94,3,0.0,82.2906,2017-11-05,11
67.8,10,0.0,31.188,2017-11-05,11
26.94,3,0.0,11.3148,2016-05-26,5
32.04,3,0.0,8.01,2015-11-20,11
32.13,9,0.0,8.3538,2016-04-22,4
2.88,1,0.0,0.8064,2016-04-22,4
1091.93,7,0.0,272.9825,2016-10-14,10
111.96,2,0.0,54.8604,2016-10-14,10
26.7,2,0.0,7.476,2014-04-05,4
40.2,5,0.0,18.09,2014-04-05,4
13.89,3,0.0,4.5837,2014-04-05,4
689.82,6,0.0,20.6946,2014-04-05,4
38.34,9,0.0,15.7194,2016-08-06,8
9.264,3,0.8,-13.896,2014-12-14,12
204.6664,1,0.32,-6.0196,2017-05-30,5
1649.75,5,0.0,544.4175,2016-10-14,10
91.056,6,0.2,31.8696,2014-03-14,3
54.208,14,0.2,8.8088,2014-02-17,2
26.982,3,0.4,4.0473,2015-08-24,8
6.912,3,0.2,2.5056,2015-08-24,8
435.504,3,0.2,48.9942,2015-08-24,8
81.08,4,0.0,22.7024,2017-05-08,5
93.02,2,0.0,3.7208,2016-02-04,2
323.976,3,0.2,36.4473,2014-12-19,12
15.552,3,0.2,5.4432,2014-12-19,12
32.592,3,0.2,-7.7406,2014-12-19,12
83.92,5,0.2,29.372,2017-12-05,12
199.9,5,0.0,39.98,2017-12-05,12
31.176,3,0.2,-7.0146,2017-12-05,12
172.752,6,0.2,60.4632,2017-12-05,12
9.296,2,0.2,3.0212,2017-12-05,12
12.768,2,0.2,0.9576,2017-03-24,3
52.76,2,0.0,24.2696,2017-07-08,7
55.616,2,0.2,5.5616,2017-10-26,10
427.644,14,0.1,80.7772,2016-10-27,10
40.67,7,0.0,12.6077,2016-10-27,10
33.48,2,0.0,1.3392,2016-10-27,10
9.728,2,0.2,3.2832,2016-10-27,10
8.856,3,0.6,-6.8634,2017-06-12,6
477.666,2,0.15,84.294,2016-09-25,9
16.9,5,0.0,7.774,2017-09-07,9
39.96,2,0.0,18.7812,2017-09-07,9
191.968,7,0.2,16.7972,2015-05-11,5
35.52,3,0.2,13.32,2015-08-06,8
6.23,5,0.8,-9.6565,2015-08-06,8
56.704,2,0.2,19.1376,2015-08-06,8
369.1992,3,0.32,-114.0174,2015-08-06,8
1.98,2,0.0,0.891,2014-10-29,10
75.88,2,0.0,35.6636,2014-10-29,10
6.848,2,0.2,2.14,2016-06-18,6
4.626,2,0.7,-3.855,2016-06-18,6
453.6,3,0.2,90.72,2016-06-18,6
13.848,3,0.2,5.193,2015-05-03,5
577.584,6,0.2,43.3188,2015-11-10,11
151.96,4,0.0,36.4704,2015-05-30,5
68.432,7,0.2,8.554,2016-09-22,9
71.12,5,0.2,9.779,2015-11-28,11
3.008,2,0.2,0.564,2015-11-28,11
184.66,7,0.0,84.9436,2015-12-03,12
5.312,2,0.6,-1.5936,2014-10-17,10
132.52,5,0.2,34.7865,2016-05-03,5
195.64,5,0.2,-44.019,2016-05-03,5
51.968,2,0.2,10.3936,2016-05-03,5
431.976,3,0.2,-75.5958,2016-05-03,5
224.937,3,0.7,-164.9538,2016-05-03,5
6.0,2,0.2,2.1,2016-05-03,5
11.76,2,0.0,5.7624,2015-06-01,6
1125.488,7,0.2,98.4802,2014-03-31,3
12.645,5,0.7,-10.116,2014-03-31,3
4.032,2,0.2,1.0584,2014-03-31,3
79.96,4,0.0,22.3888,2017-07-05,7
6.732,6,0.7,-4.488,2015-09-24,9
33.568,2,0.2,1.6784,2015-09-24,9
15.84,2,0.2,5.544,2015-09-24,9
24.424,1,0.2,7.9378,2015-09-24,9
17.12,5,0.2,1.926,2015-09-24,9
31.56,3,0.0,10.4148,2015-08-13,8
105.686,1,0.3,-28.6862,2015-05-26,5
399.54,2,0.4,-79.908,2015-05-26,5
104.93,5,0.3,-4.497,2015-05-26,5
1079.85,3,0.0,323.955,2017-09-14,9
70.98,1,0.0,3.549,2017-09-14,9
29.95,5,0.0,8.6855,2017-09-14,9
589.41,5,0.1,-6.549,2017-09-14,9
9.648,6,0.2,3.4974,2016-06-07,6
400.784,1,0.2,-5.0098,2017-06-25,6
53.72,4,0.0,13.9672,2017-08-26,8
31.008,1,0.2,11.2404,2016-08-26,8
61.12,5,0.2,22.156,2016-11-18,11
195.136,4,0.2,-43.9056,2017-04-17,4
121.536,4,0.2,15.192,2017-07-23,7
17.472,3,0.2,5.6784,2014-05-11,5
104.58,9,0.8,-172.557,2014-05-11,5
24.7,5,0.6,-9.88,2016-07-28,7
302.72,5,0.6,-378.4,2016-07-28,7
8.56,2,0.0,3.852,2017-09-14,9
11.56,2,0.0,5.6644,2017-09-14,9
25.86,3,0.0,6.7236,2017-01-24,1
276.784,2,0.2,89.9548,2017-01-24,1
110.352,3,0.2,8.2764,2017-01-24,1
60.84,3,0.0,19.4688,2015-09-19,9
35.208,1,0.2,2.6406,2015-04-14,4
41.472,8,0.2,14.5152,2017-05-08,5
239.5,5,0.0,114.96,2016-09-04,9
34.2,5,0.0,9.234,2014-05-19,5
376.866,3,0.4,-213.5574,2016-06-17,6
197.72,4,0.0,55.3616,2015-11-02,11
70.72,4,0.2,-6.188,2017-11-04,11
194.352,3,0.2,-43.7292,2017-11-04,11
21.6,6,0.0,9.936,2017-12-05,12
11.07,3,0.0,5.2029,2017-12-05,12
282.84,4,0.0,19.7988,2016-05-16,5
27.72,9,0.0,13.3056,2016-05-16,5
11.68,4,0.0,5.256,2017-10-24,10
239.984,2,0.2,23.9984,2016-09-18,9
22.98,1,0.0,6.894,2014-11-11,11
102.13,7,0.0,15.3195,2014-11-11,11
2033.584,2,0.2,762.594,2014-11-11,11
5.76,2,0.0,1.6704,2016-08-22,8
899.982,3,0.4,74.9985,2017-11-16,11
86.352,3,0.2,5.397,2017-11-16,11
139.96,5,0.2,-1.7495,2017-11-16,11
16.704,6,0.2,1.2528,2014-09-26,9
3.152,2,0.2,0.4728,2014-09-26,9
32.896,4,0.2,11.1024,2014-09-26,9
21.392,2,0.8,-54.5496,2017-06-29,6
307.314,3,0.3,-39.5118,2017-06-29,6
409.9992,3,0.32,-96.4704,2017-06-29,6
9.248,2,0.2,3.3524,2017-09-23,9
14.67,3,0.0,6.7482,2014-11-23,11
37.408,7,0.2,13.0928,2014-01-13,1
3.438,2,0.7,-2.5212,2014-01-13,1
7.152,3,0.2,2.3244,2016-05-31,5
179.7,6,0.0,88.053,2016-05-31,5
90.64,8,0.0,38.9752,2017-02-13,2
177.0,3,0.0,30.09,2014-10-14,10
79.45,7,0.0,22.246,2014-10-14,10
1628.82,9,0.0,260.6112,2014-10-14,10
137.54,2,0.0,55.016,2014-11-18,11
730.2,4,0.0,94.926,2014-11-18,11
11.56,2,0.0,5.6644,2017-11-12,11
4297.644,13,0.4,-1862.3124,2015-01-28,1
20.65,5,0.0,9.499,2014-03-07,3
204.9,5,0.0,0.0,2014-03-07,3
436.704,6,0.2,21.8352,2014-03-07,3
481.568,2,0.2,54.1764,2014-03-07,3
89.544,7,0.2,12.3123,2017-06-08,6
35.168,2,0.2,-8.3524,2017-06-08,6
72.588,2,0.7,-48.392,2017-06-08,6
221.16,4,0.0,57.5016,2014-11-19,11
281.97,3,0.0,78.9516,2014-11-19,11
3406.664,8,0.15,160.3136,2016-11-26,11
37.17,9,0.0,10.4076,2016-11-26,11
64.96,2,0.0,19.488,2016-11-26,11
595.38,6,0.0,297.69,2016-11-26,11
95.984,2,0.2,11.998,2017-01-23,1
4.938,2,0.7,-3.6212,2017-01-23,1
97.44,3,0.0,35.0784,2014-09-22,9
3.984,1,0.2,1.3944,2014-09-22,9
13.04,4,0.0,5.7376,2014-09-22,9
579.528,4,0.1,83.7096,2014-09-22,9
18.75,5,0.0,9.0,2014-03-26,3
3023.928,9,0.2,226.7946,2016-06-06,6
26.96,2,0.0,3.7744,2016-06-06,6
477.6,3,0.2,161.19,2016-06-06,6
193.95,3,0.0,9.6975,2017-08-31,8
12.96,2,0.0,6.2208,2015-12-07,12
119.94,3,0.0,23.988,2017-11-16,11
